dates,model0,model1,model2,model3,model4,model5,model6,model7,model8,model9
2024/01/30/13:00,1.5823185881487198,1.512826452365157,1.4478844345757054,1.5760929829999881,1.5521451319326665,1.4427450015983152,1.4991493851072613,1.134323648899048,1.3856228976162224,1.2385058293500497
2024/01/30/14:00,1.5823185881487198,1.4894457471836462,1.4391095779689547,1.5760929829999881,1.5521451319326665,1.4427450015983152,1.4991493851072613,1.134323648899048,1.3856228976162224,1.215125124168539
2024/01/30/15:00,1.5589378829672091,1.4660650420021355,1.4157288727874437,1.5575811861357987,1.5693375916011436,1.427479143612341,1.4481781994609244,1.1190577909130741,1.3856228976162224,1.191744418987028
2024/01/31/09:00,1.5589378829672091,1.4660650420021355,1.4157288727874437,1.5575811861357987,1.5693375916011436,1.427479143612341,1.4481781994609244,1.1190577909130741,1.3856228976162224,1.191744418987028
2024/01/31/10:00,1.5589378829672091,1.4660650420021355,1.4157288727874437,1.5575811861357987,1.5693375916011436,1.427479143612341,1.4481781994609244,1.1190577909130741,1.3856228976162224,1.191744418987028
2024/01/31/11:00,1.5589378829672091,1.4540488231536903,1.4157288727874437,1.5575811861357987,1.5693375916011436,1.427479143612341,1.4481781994609244,1.1190577909130741,1.3856228976162224,1.191744418987028
2024/01/31/12:00,1.5589378829672091,1.437163695987922,1.4157288727874437,1.5520561634170653,1.5693375916011436,1.427479143612341,1.431293072295156,1.1190577909130741,1.3856228976162224,1.1862193962682945
2024/01/31/13:00,1.5589378829672091,1.437163695987922,1.4037119723122813,1.5520561634170653,1.5573206911259811,1.427479143612341,1.431293072295156,1.1190577909130741,1.3856228976162224,1.1862193962682945
2024/01/31/14:00,1.5589378829672091,1.437163695987922,1.3835807115178074,1.5384167803790203,1.5573206911259811,1.427479143612341,1.431293072295156,1.0989265301186002,1.3856228976162224,1.1862193962682945
2024/01/31/15:00,1.5371837501088743,1.4219014408860162,1.3845480534317285,1.5393841222929416,1.5355665582676465,1.4365608458455736,1.4160308171932503,1.0998938720325213,1.394704599849455,1.170957141166389
2024/02/01/09:00,1.5371837501088743,1.4219014408860162,1.3845480534317285,1.5393841222929416,1.5355665582676465,1.4365608458455736,1.4160308171932503,1.0998938720325213,1.394704599849455,1.170957141166389
2024/02/01/10:00,1.5371837501088743,1.4219014408860162,1.3845480534317285,1.5393841222929416,1.5355665582676465,1.4365608458455736,1.4160308171932503,1.0998938720325213,1.394704599849455,1.170957141166389
2024/02/01/11:00,1.5371837501088743,1.4219014408860162,1.3845480534317285,1.5393841222929416,1.5355665582676465,1.4365608458455736,1.4160308171932503,1.0998938720325213,1.394704599849455,1.170957141166389
2024/02/01/12:00,1.5371837501088743,1.4219014408860162,1.3845480534317285,1.5393841222929416,1.5355665582676465,1.4365608458455736,1.4160308171932503,1.0998938720325213,1.394704599849455,1.170957141166389
2024/02/01/13:00,1.5371837501088743,1.4219014408860162,1.3845480534317285,1.5393841222929416,1.5355665582676465,1.4365608458455736,1.4160308171932503,1.0998938720325213,1.394704599849455,1.170957141166389
2024/02/01/14:00,1.5371837501088743,1.4219014408860162,1.3845480534317285,1.5393841222929416,1.5355665582676465,1.4365608458455736,1.4160308171932503,1.0998938720325213,1.394704599849455,1.170957141166389
2024/02/01/15:00,1.5371837501088743,1.4219014408860162,1.4001115063959024,1.5224881864749684,1.5186706224496733,1.4407635127359972,1.3991348813752773,1.104096538922945,1.394704599849455,1.1751598080568126
2024/02/02/09:00,1.5371837501088743,1.4219014408860162,1.4001115063959024,1.5224881864749684,1.5186706224496733,1.4407635127359972,1.3991348813752773,1.104096538922945,1.394704599849455,1.1751598080568126
2024/02/02/10:00,1.5371837501088743,1.4219014408860162,1.4001115063959024,1.5224881864749684,1.5186706224496733,1.4407635127359972,1.3991348813752773,1.104096538922945,1.394704599849455,1.1751598080568126
2024/02/02/11:00,1.5371837501088743,1.4219014408860162,1.4001115063959024,1.5224881864749684,1.5186706224496733,1.4407635127359972,1.3991348813752773,1.104096538922945,1.394704599849455,1.1751598080568126
2024/02/02/12:00,1.5371837501088743,1.4219014408860162,1.4001115063959024,1.5224881864749684,1.5186706224496733,1.4407635127359972,1.3991348813752773,1.104096538922945,1.394704599849455,1.1751598080568126
2024/02/02/13:00,1.5371837501088743,1.4219014408860162,1.4001115063959024,1.5224881864749684,1.5186706224496733,1.4407635127359972,1.3991348813752773,1.104096538922945,1.394704599849455,1.1751598080568126
2024/02/02/14:00,1.5371837501088743,1.4219014408860162,1.4001115063959024,1.5224881864749684,1.5186706224496733,1.4407635127359972,1.3991348813752773,1.104096538922945,1.394704599849455,1.1751598080568126
2024/02/02/15:00,1.5446089858186904,1.5526723539679923,1.5665877471382412,1.6889644272173072,1.6851468631920121,1.607239753478336,1.4795937418449245,1.2705727796652837,1.4021298355592708,1.3416360487991517
2024/02/05/09:00,1.5446089858186904,1.5526723539679923,1.5665877471382412,1.6889644272173072,1.6851468631920121,1.607239753478336,1.4795937418449245,1.2705727796652837,1.4021298355592708,1.3416360487991517
2024/02/05/10:00,1.5446089858186904,1.5526723539679923,1.5665877471382412,1.6889644272173072,1.6851468631920121,1.607239753478336,1.4795937418449245,1.2705727796652837,1.4021298355592708,1.3416360487991517
2024/02/05/11:00,1.5446089858186904,1.5526723539679923,1.5665877471382412,1.6889644272173072,1.6851468631920121,1.607239753478336,1.4795937418449245,1.2705727796652837,1.4021298355592708,1.3416360487991517
2024/02/05/12:00,1.5446089858186904,1.5097997538512624,1.546435355915583,1.6460918271005773,1.6422742630752822,1.5643671533616064,1.4367211417281949,1.227700179548554,1.4021298355592708,1.3416360487991517
2024/02/05/13:00,1.5446089858186904,1.5097997538512624,1.546435355915583,1.6460918271005773,1.6422742630752822,1.5643671533616064,1.4367211417281949,1.227700179548554,1.4021298355592708,1.3416360487991517
2024/02/05/14:00,1.5446089858186904,1.5097997538512624,1.546435355915583,1.6460918271005773,1.6422742630752822,1.5643671533616064,1.4367211417281949,1.227700179548554,1.2878475051866456,1.3416360487991517
2024/02/05/15:00,1.54230575291739,1.5480707569276464,1.584706358991967,1.6843628301769615,1.6805452661516664,1.6026381564379903,1.4749921448045789,1.265971182624938,1.2878475051866456,1.3993826851448248
2024/02/06/09:00,1.54230575291739,1.5480707569276464,1.584706358991967,1.6843628301769615,1.6805452661516664,1.6026381564379903,1.4749921448045789,1.265971182624938,1.2878475051866456,1.3993826851448248
2024/02/06/10:00,1.54230575291739,1.5480707569276464,1.584706358991967,1.6843628301769615,1.6805452661516664,1.5938492777959468,1.4749921448045789,1.265971182624938,1.2878475051866456,1.3993826851448248
2024/02/06/11:00,1.54230575291739,1.5480707569276464,1.584706358991967,1.6843628301769615,1.6805452661516664,1.5938492777959468,1.4749921448045789,1.2101161902487811,1.2878475051866456,1.343527692768668
2024/02/06/12:00,1.54230575291739,1.5480707569276464,1.5077527639074153,1.6074092350924096,1.6805452661516664,1.5938492777959468,1.398038549720027,1.2101161902487811,1.2878475051866456,1.343527692768668
2024/02/06/13:00,1.54230575291739,1.463002314647558,1.5077527639074153,1.6074092350924096,1.6805452661516664,1.5938492777959468,1.398038549720027,1.2101161902487811,1.2878475051866456,1.343527692768668
2024/02/06/14:00,1.5367597945209626,1.463002314647558,1.5077527639074153,1.580764673987587,1.6295591820928328,1.5938492777959468,1.398038549720027,1.2101161902487811,1.2878475051866456,1.343527692768668
2024/02/06/15:00,1.5328368055636425,1.4314886504749238,1.484353946930318,1.5768416850302671,1.6321278761414537,1.6386151772613577,1.3746397327429296,1.2078159759800788,1.2336154822495966,1.3412274784999656
2024/02/07/09:00,1.5328368055636425,1.4314886504749238,1.484353946930318,1.5768416850302671,1.6321278761414537,1.6386151772613577,1.3746397327429296,1.2078159759800788,1.2336154822495966,1.3412274784999656
2024/02/07/10:00,1.5328368055636425,1.4314886504749238,1.484353946930318,1.5768416850302671,1.6321278761414537,1.6386151772613577,1.3746397327429296,1.2078159759800788,1.2336154822495966,1.3412274784999656
2024/02/07/11:00,1.4704767897729698,1.4314886504749238,1.484353946930318,1.5768416850302671,1.6321278761414537,1.6386151772613577,1.3746397327429296,1.2078159759800788,1.2336154822495966,1.3412274784999656
2024/02/07/12:00,1.4704767897729698,1.4314886504749238,1.484353946930318,1.5768416850302671,1.6321278761414537,1.6386151772613577,1.3746397327429296,1.2078159759800788,1.2336154822495966,1.3412274784999656
2024/02/07/13:00,1.4704767897729698,1.4314886504749238,1.484353946930318,1.5768416850302671,1.6321278761414537,1.6386151772613577,1.3746397327429296,1.2078159759800788,1.2336154822495966,1.3412274784999656
2024/02/07/14:00,1.482773368181236,1.4314886504749238,1.484353946930318,1.5768416850302671,1.6321278761414537,1.6386151772613577,1.3746397327429296,1.2078159759800788,1.2336154822495966,1.3412274784999656
2024/02/07/15:00,1.4853327142063284,1.4080804854742979,1.460945781929692,1.5534335200296412,1.6087197111408278,1.6152070122607318,1.3512315677423037,1.184407810979453,1.2336154822495966,1.3178193134993397
