dates,model0,model1,model2,model3,model4,model5,model6,model7,model8,model9,model10,model11,model12,model13,model14,model15,model16,model17,model18,model19
2021/06/25/14:00,1.2886978416444073,0.6200598094596993,0.621202487234121,1.652182061139364,0.5246121549450884,0.9089088815251094,-0.37649078882396014,0.6803194709262719,2.248042521310734,0.6496451598408851,1.4489303470879185,0.4998873598473873,0.8050466412953285,0.9970923151703845,0.609576184542034,1.706636150496643,1.563043582044078,0.09597807957098936,1.0815379527026727,1.0652748978805229
2021/06/25/15:00,1.2462903945196715,0.5776523623349635,0.5787950401093852,1.6097746140146283,0.48220470782035263,0.8665014344003736,-0.4188982359486959,0.6379120238015361,2.205635074185998,0.6072377127161493,1.4065228999631827,0.45747991272265154,0.7872878579918536,0.9546848680456488,0.5671687374172982,1.6642287033719072,1.5206361349193425,0.0535706324462536,1.039130505577937,1.022867450755787
2021/06/28/09:00,1.2462903945196715,0.5776523623349635,0.5787950401093852,1.6097746140146283,0.48220470782035263,0.8665014344003736,-0.4188982359486959,0.6379120238015361,2.205635074185998,0.6072377127161493,1.4065228999631827,0.45747991272265154,0.7872878579918536,0.9546848680456488,0.5671687374172982,1.6642287033719072,1.5206361349193425,0.0535706324462536,1.039130505577937,1.022867450755787
2021/06/28/10:00,1.2462903945196715,0.5776523623349635,0.5787950401093852,1.6097746140146283,0.48220470782035263,0.8665014344003736,-0.4188982359486959,0.6032092251449894,2.205635074185998,0.6072377127161493,1.4065228999631827,0.42277711406610485,0.7872878579918536,0.9199820693891021,0.5671687374172982,1.6642287033719072,1.5206361349193425,0.0535706324462536,1.039130505577937,1.022867450755787
2021/06/28/11:00,1.2462903945196715,0.5776523623349635,0.5787950401093852,1.6097746140146283,0.48220470782035263,0.8665014344003736,-0.4188982359486959,0.6023983392426768,2.205635074185998,0.6072377127161493,1.4065228999631827,0.42277711406610485,0.7525850593353071,0.9191711834867895,0.5671687374172982,1.6642287033719072,1.5206361349193425,0.018867833789707023,1.039130505577937,1.022867450755787
2021/06/28/12:00,1.2462903945196715,0.5776523623349635,0.5787950401093852,1.6097746140146283,0.48220470782035263,0.8665014344003736,-0.4188982359486959,0.6023983392426768,2.205635074185998,0.6072377127161493,1.4065228999631827,0.42277711406610485,0.7394498415223631,0.9191711834867895,0.5671687374172982,1.6642287033719072,1.5206361349193425,0.018867833789707023,1.039130505577937,1.022867450755787
2021/06/28/13:00,1.210047146804014,0.5776523623349635,0.5787950401093852,1.6097746140146283,0.48220470782035263,0.8665014344003736,-0.4188982359486959,0.6000470042812532,2.205635074185998,0.6072377127161493,1.4065228999631827,0.42277711406610485,0.7394498415223631,0.9191711834867895,0.5671687374172982,1.6642287033719072,1.5206361349193425,0.018867833789707023,1.039130505577937,1.022867450755787
2021/06/28/14:00,1.1938309384431298,0.5568136052104294,0.5787950401093852,1.6097746140146283,0.48220470782035263,0.8665014344003736,-0.4188982359486959,0.5838307959203692,2.205635074185998,0.6072377127161493,1.4065228999631827,0.40810135476433185,0.7394498415223631,0.9191711834867895,0.5671687374172982,1.6642287033719072,1.5206361349193425,0.004192074487933906,1.039130505577937,1.022867450755787
2021/06/28/15:00,1.1853169753778074,0.5637045948848127,0.5502540376892893,1.5812336115945325,0.4536637054002568,0.8379604319802777,-0.44743923836879174,0.5753168328550469,2.177094071765902,0.5786967102960535,1.3779818975430869,0.3995873916990095,0.73247641994587,0.9245220938209276,0.5725196477514365,1.6356877009518114,1.4920951324992464,-0.004321888577388355,1.0660473330207803,1.0282183610899251
2021/06/29/09:00,1.1853169753778074,0.5637045948848127,0.5502540376892893,1.5812336115945325,0.4536637054002568,0.8379604319802777,-0.44743923836879174,0.5753168328550469,2.177094071765902,0.5786967102960535,1.3779818975430869,0.3995873916990095,0.73247641994587,0.9245220938209276,0.5725196477514365,1.6356877009518114,1.4920951324992464,-0.004321888577388355,1.0660473330207803,1.0282183610899251
2021/06/29/10:00,1.1853169753778074,0.5637045948848127,0.5402022135969147,1.5812336115945325,0.4536637054002568,0.8379604319802777,-0.44743923836879174,0.5753168328550469,2.177094071765902,0.5786967102960535,1.3779818975430869,0.3995873916990095,0.73247641994587,0.9245220938209276,0.5725196477514365,1.6356877009518114,1.4920951324992464,-0.004321888577388355,1.0660473330207803,1.0282183610899251
2021/06/29/11:00,1.1853169753778074,0.5637045948848127,0.5440152629039986,1.5812336115945325,0.4536637054002568,0.8379604319802777,-0.44743923836879174,0.5753168328550469,2.1901498154276604,0.5786967102960535,1.3779818975430869,0.3995873916990095,0.73247641994587,0.9245220938209276,0.5725196477514365,1.6356877009518114,1.4959081818063305,-0.004321888577388355,1.0660473330207803,1.0135451898202141
2021/06/29/12:00,1.1853169753778074,0.5637045948848127,0.5440152629039986,1.5542368478519233,0.4536637054002568,0.8379604319802777,-0.44743923836879174,0.5753168328550469,2.1770179250845096,0.5786967102960535,1.3779818975430869,0.3995873916990095,0.73247641994587,0.9245220938209276,0.5725196477514365,1.6356877009518114,1.4959081818063305,-0.004321888577388355,1.0660473330207803,1.0135451898202141
2021/06/29/13:00,1.1853169753778074,0.5637045948848127,0.5440152629039986,1.5734563287741778,0.4536637054002568,0.8379604319802777,-0.44743923836879174,0.5753168328550469,2.1770179250845096,0.5786967102960535,1.3779818975430869,0.3995873916990095,0.73247641994587,0.9245220938209276,0.5725196477514365,1.6356877009518114,1.4959081818063305,-0.004321888577388355,1.0660473330207803,1.0135451898202141
2021/06/29/14:00,1.1853169753778074,0.5844630459907152,0.5440152629039986,1.5734563287741778,0.4536637054002568,0.8379604319802777,-0.44743923836879174,0.5960752839609492,2.1770179250845096,0.5786967102960535,1.3779818975430869,0.3995873916990095,0.73247641994587,0.94528054492683,0.5725196477514365,1.6356877009518114,1.4959081818063305,-0.004321888577388355,1.0660473330207803,1.0135451898202141
2021/06/29/15:00,1.1952921906402063,0.5851956593281576,0.5370451687972972,1.5988376059328813,0.47288161501733006,0.8309903378735763,-0.4282213287517185,0.5968078972983917,2.1700482006966744,0.5979146199131267,1.3971998071601601,0.40956260696140834,0.7424516352082687,0.9460131582642726,0.5609279291782494,1.6549056105688846,1.488938087699629,0.014896021039684793,1.0852652426378535,1.0188990579052766
2021/06/30/09:00,1.1952921906402063,0.5851956593281576,0.5370451687972972,1.5988376059328813,0.47288161501733006,0.8309903378735763,-0.4282213287517185,0.5968078972983917,2.1700482006966744,0.5979146199131267,1.3971998071601601,0.40956260696140834,0.7424516352082687,0.9460131582642726,0.5609279291782494,1.6549056105688846,1.488938087699629,0.014896021039684793,1.0852652426378535,1.0188990579052766
2021/06/30/10:00,1.162131042629086,0.5851956593281576,0.503884020786177,1.5988376059328813,0.47288161501733006,0.8309903378735763,-0.4282213287517185,0.5636467492872714,2.1368870526855543,0.5979146199131267,1.3971998071601601,0.3764014589502881,0.7424516352082687,0.9128520102531523,0.5609279291782494,1.6217444625577642,1.488938087699629,0.014896021039684793,1.0521040946267333,1.0188990579052766
2021/06/30/11:00,1.162131042629086,0.5851956593281576,0.503884020786177,1.5988376059328813,0.47288161501733006,0.8309903378735763,-0.4282213287517185,0.5636467492872714,2.1368870526855543,0.5979146199131267,1.3971998071601601,0.3764014589502881,0.7323966685055368,0.9128520102531523,0.5609279291782494,1.6217444625577642,1.488938087699629,-0.0275083759044068,1.0521040946267333,1.0188990579052766
2021/06/30/12:00,1.162131042629086,0.5851956593281576,0.503884020786177,1.5988376059328813,0.47288161501733006,0.8309903378735763,-0.4282213287517185,0.5636467492872714,2.1368870526855543,0.5979146199131267,1.3971998071601601,0.3764014589502881,0.7323966685055368,0.9128520102531523,0.5609279291782494,1.6217444625577642,1.488938087699629,-0.028320648252466052,1.0521040946267333,1.0188990579052766
2021/06/30/13:00,1.162131042629086,0.6367611505922618,0.503884020786177,1.5988376059328813,0.47288161501733006,0.8309903378735763,-0.4282213287517185,0.5636467492872714,2.1368870526855543,0.5979146199131267,1.3971998071601601,0.3764014589502881,0.7323966685055368,0.9128520102531523,0.5609279291782494,1.6217444625577642,1.488938087699629,-0.0399167110223273,1.0521040946267333,1.0188990579052766
2021/06/30/14:00,1.162131042629086,0.6367611505922618,0.5107745483119781,1.5988376059328813,0.47288161501733006,0.8309903378735763,-0.4282213287517185,0.5636467492872714,2.1368870526855543,0.5979146199131267,1.3971998071601601,0.3764014589502881,0.7323966685055368,0.9128520102531523,0.5609279291782494,1.6217444625577642,1.488938087699629,-0.05305322285129965,1.0521040946267333,1.0188990579052766
2021/06/30/15:00,1.1536170795637637,0.663677978035105,0.5253677832819232,1.6226750141329638,0.4643676519520077,0.822476374808254,-0.4567623311718143,0.5551327862219492,2.128373089620232,0.5894006568478044,1.4210372153602426,0.3678874958849657,0.7146394565072431,0.9043380471878301,0.552413966112927,1.613230499492442,1.4804241246343066,-0.03845998788135452,1.043590131561411,1.042736466105359
2021/07/01/09:00,1.1536170795637637,0.663677978035105,0.5253677832819232,1.6226750141329638,0.4643676519520077,0.822476374808254,-0.4567623311718143,0.5551327862219492,2.128373089620232,0.5894006568478044,1.4210372153602426,0.3678874958849657,0.7146394565072431,0.9043380471878301,0.552413966112927,1.613230499492442,1.4804241246343066,-0.03845998788135452,1.043590131561411,1.042736466105359
2021/07/01/10:00,1.1536170795637637,0.663677978035105,0.5253677832819232,1.6226750141329638,0.4643676519520077,0.822476374808254,-0.4567623311718143,0.5551327862219492,2.128373089620232,0.5894006568478044,1.4210372153602426,0.3678874958849657,0.7146394565072431,0.9043380471878301,0.552413966112927,1.613230499492442,1.4804241246343066,-0.03845998788135452,1.043590131561411,1.042736466105359
2021/07/01/11:00,1.1536170795637637,0.663677978035105,0.5253677832819232,1.6226750141329638,0.4643676519520077,0.822476374808254,-0.4567623311718143,0.5551327862219492,2.128373089620232,0.5894006568478044,1.4210372153602426,0.3678874958849657,0.7146394565072431,0.9043380471878301,0.552413966112927,1.613230499492442,1.4804241246343066,-0.03845998788135452,1.043590131561411,1.042736466105359
2021/07/01/12:00,1.1536170795637637,0.663677978035105,0.5253677832819232,1.5941402045038693,0.4358328423229132,0.822476374808254,-0.4852971408009088,0.5551327862219492,2.128373089620232,0.5894006568478044,1.4210372153602426,0.3393526862558712,0.7146394565072431,0.9043380471878301,0.552413966112927,1.613230499492442,1.4804241246343066,-0.03845998788135452,1.043590131561411,1.042736466105359
2021/07/01/13:00,1.1536170795637637,0.663677978035105,0.5253677832819232,1.5941402045038693,0.4358328423229132,0.822476374808254,-0.4852971408009088,0.5551327862219492,2.128373089620232,0.5894006568478044,1.4210372153602426,0.3393526862558712,0.7146394565072431,0.9043380471878301,0.552413966112927,1.613230499492442,1.4804241246343066,-0.03845998788135452,1.043590131561411,1.042736466105359
2021/07/01/14:00,1.1536170795637637,0.663677978035105,0.5253677832819232,1.5941402045038693,0.4358328423229132,0.822476374808254,-0.4852971408009088,0.5373811200066418,2.1106214234049245,0.5894006568478044,1.4210372153602426,0.3393526862558712,0.7146394565072431,0.8865863809725227,0.552413966112927,1.613230499492442,1.4804241246343066,-0.056211654096661956,1.043590131561411,1.042736466105359
2021/07/01/15:00,1.140487684822957,0.6505485832942983,0.5253677832819232,1.5810108097630629,0.42270344758210665,0.8093469800674474,-0.49842653554171545,0.5350348686796224,2.1082751720779047,0.573189439691608,1.4048259982040463,0.3262232915150647,0.7015100617664365,0.8842401296455032,0.552413966112927,1.6108841557357043,1.4804241246343066,-0.058557905423681555,1.043590131561411,1.0265252489491627
2021/07/02/09:00,1.140487684822957,0.6505485832942983,0.5253677832819232,1.5810108097630629,0.42270344758210665,0.8093469800674474,-0.49842653554171545,0.5350348686796224,2.1082751720779047,0.573189439691608,1.4048259982040463,0.3262232915150647,0.7015100617664365,0.8842401296455032,0.552413966112927,1.6108841557357043,1.4804241246343066,-0.058557905423681555,1.043590131561411,1.0265252489491627
2021/07/02/10:00,1.140487684822957,0.6505485832942983,0.47218375525326917,1.5810108097630629,0.42270344758210665,0.8093469800674474,-0.49842653554171545,0.5350348686796224,2.1082751720779047,0.573189439691608,1.4048259982040463,0.3262232915150647,0.7015100617664365,0.8842401296455032,0.552413966112927,1.5577001277070504,1.4804241246343066,-0.058557905423681555,1.043590131561411,1.0265252489491627
2021/07/02/11:00,1.140487684822957,0.6505485832942983,0.4605943474229931,1.5810108097630629,0.42270344758210665,0.8093469800674474,-0.49842653554171545,0.5350348686796224,2.1082751720779047,0.573189439691608,1.4048259982040463,0.3262232915150647,0.7015100617664365,0.8842401296455032,0.552413966112927,1.5461107198767743,1.4804241246343066,-0.058557905423681555,1.043590131561411,1.0265252489491627
2021/07/02/12:00,1.140487684822957,0.6505485832942983,0.4605943474229931,1.5810108097630629,0.42270344758210665,0.8093469800674474,-0.49842653554171545,0.5350348686796224,2.1082751720779047,0.573189439691608,1.4048259982040463,0.3262232915150647,0.7015100617664365,0.8842401296455032,0.552413966112927,1.5461107198767743,1.4804241246343066,-0.058557905423681555,1.043590131561411,1.0265252489491627
2021/07/02/13:00,1.0718991662031796,0.5819600646745209,0.43360044900159345,1.5124222911432852,0.42270344758210665,0.8093469800674474,-0.49842653554171545,0.5350348686796224,2.081281273656505,0.573189439691608,1.4048259982040463,0.3262232915150647,0.7015100617664365,0.8156516110257257,0.552413966112927,1.5191168214553747,1.4118356060145292,-0.12714642404345877,1.043590131561411,0.9579367303293852
2021/07/02/14:00,1.0718991662031796,0.5819600646745209,0.43360044900159345,1.5124222911432852,0.36181717425789084,0.7484607067432316,-0.49842653554171545,0.47414859535540654,2.081281273656505,0.573189439691608,1.4048259982040463,0.3262232915150647,0.7015100617664365,0.8156516110257257,0.552413966112927,1.5191168214553747,1.4118356060145292,-0.12714642404345877,0.9827038582371951,0.9579367303293852
2021/07/02/15:00,1.0587701411812387,0.56883103965258,0.42047142397965265,1.4992932661213443,0.35639039453151167,0.7430339270168524,-0.5115555605636564,0.4687218156290275,2.0681522486345645,0.5169245135447287,1.3916969731821054,0.32849875708424725,0.6883810367444957,0.8025225860037848,0.49614903996604764,1.5059877964334336,1.3987065809925883,-0.14027544906539968,0.9772770785108159,0.9448077053074444
2021/07/05/09:00,1.0587701411812387,0.56883103965258,0.42047142397965265,1.4992932661213443,0.35639039453151167,0.7430339270168524,-0.5115555605636564,0.4687218156290275,2.0681522486345645,0.5169245135447287,1.3916969731821054,0.32849875708424725,0.6883810367444957,0.8025225860037848,0.49614903996604764,1.5059877964334336,1.3987065809925883,-0.14027544906539968,0.9772770785108159,0.9448077053074444
2021/07/05/10:00,1.0587701411812387,0.56883103965258,0.42047142397965265,1.4992932661213443,0.35639039453151167,0.7430339270168524,-0.5115555605636564,0.4687218156290275,2.0681522486345645,0.5169245135447287,1.3916969731821054,0.32849875708424725,0.6883810367444957,0.8025225860037848,0.49614903996604764,1.5059877964334336,1.3987065809925883,-0.14027544906539968,0.9772770785108159,0.9448077053074444
2021/07/05/11:00,1.0587701411812387,0.56883103965258,0.42047142397965265,1.4992932661213443,0.35639039453151167,0.7430339270168524,-0.5115555605636564,0.4687218156290275,2.0681522486345645,0.5169245135447287,1.3916969731821054,0.32849875708424725,0.6883810367444957,0.8025225860037848,0.49614903996604764,1.5059877964334336,1.3987065809925883,-0.14027544906539968,0.9772770785108159,0.9448077053074444
2021/07/05/12:00,1.0587701411812387,0.56883103965258,0.42047142397965265,1.4992932661213443,0.35639039453151167,0.7430339270168524,-0.5115555605636564,0.4687218156290275,2.0681522486345645,0.5169245135447287,1.3916969731821054,0.32849875708424725,0.6883810367444957,0.8025225860037848,0.49614903996604764,1.5059877964334336,1.3987065809925883,-0.14027544906539968,0.9772770785108159,0.9448077053074444
2021/07/05/13:00,1.0587701411812387,0.56883103965258,0.42047142397965265,1.4992932661213443,0.35639039453151167,0.7430339270168524,-0.5115555605636564,0.4687218156290275,2.0681522486345645,0.5169245135447287,1.3916969731821054,0.32849875708424725,0.6883810367444957,0.8025225860037848,0.49614903996604764,1.5059877964334336,1.3987065809925883,-0.14027544906539968,0.9772770785108159,0.9448077053074444
2021/07/05/14:00,1.0587701411812387,0.5634009324564091,0.42047142397965265,1.4992932661213443,0.35639039453151167,0.7430339270168524,-0.5115555605636564,0.4687218156290275,2.0681522486345645,0.5169245135447287,1.3916969731821054,0.32849875708424725,0.661383348704722,0.8025225860037848,0.49614903996604764,1.5059877964334336,1.3987065809925883,-0.14570555626157056,0.9772770785108159,0.9448077053074444
2021/07/05/15:00,1.0810681170490894,0.5348627029278064,0.4427693998475033,1.5215912419891948,0.37868837039936243,0.7653319028847032,-0.4892575846958056,0.49101979149687813,2.0904502245024155,0.5169245135447287,1.3631587436535026,0.33539131806381006,0.6328451191761194,0.8248205618716355,0.5184470158338983,1.5282857723012844,1.421004556860439,-0.1742437857901733,0.9995750543786667,0.967105681175295
2021/07/06/09:00,1.0810681170490894,0.5348627029278064,0.4427693998475033,1.5215912419891948,0.37868837039936243,0.7653319028847032,-0.4892575846958056,0.49101979149687813,2.0904502245024155,0.5169245135447287,1.3631587436535026,0.33539131806381006,0.6328451191761194,0.8248205618716355,0.5184470158338983,1.5282857723012844,1.421004556860439,-0.1742437857901733,0.9995750543786667,0.967105681175295
2021/07/06/10:00,1.0810681170490894,0.5348627029278064,0.4427693998475033,1.5215912419891948,0.37868837039936243,0.7653319028847032,-0.4892575846958056,0.49101979149687813,2.0904502245024155,0.5169245135447287,1.3631587436535026,0.33539131806381006,0.6328451191761194,0.8248205618716355,0.5184470158338983,1.5282857723012844,1.421004556860439,-0.1742437857901733,0.9995750543786667,0.967105681175295
2021/07/06/11:00,1.0810681170490894,0.5348627029278064,0.4427693998475033,1.5215912419891948,0.37868837039936243,0.7653319028847032,-0.4892575846958056,0.49101979149687813,2.0904502245024155,0.5169245135447287,1.3631587436535026,0.33539131806381006,0.6328451191761194,0.8248205618716355,0.5184470158338983,1.5282857723012844,1.421004556860439,-0.1742437857901733,0.9995750543786667,0.967105681175295
2021/07/06/12:00,1.0810681170490894,0.5348627029278064,0.4427693998475033,1.5215912419891948,0.37868837039936243,0.7653319028847032,-0.4892575846958056,0.49101979149687813,2.0904502245024155,0.5169245135447287,1.3631587436535026,0.33539131806381006,0.6328451191761194,0.8248205618716355,0.5184470158338983,1.5282857723012844,1.421004556860439,-0.1742437857901733,0.9995750543786667,0.967105681175295
2021/07/06/13:00,1.0810681170490894,0.5348627029278064,0.4427693998475033,1.5215912419891948,0.37868837039936243,0.7653319028847032,-0.4892575846958056,0.49101979149687813,2.0904502245024155,0.5169245135447287,1.3631587436535026,0.33539131806381006,0.6328451191761194,0.8248205618716355,0.5184470158338983,1.5282857723012844,1.421004556860439,-0.1742437857901733,0.9995750543786667,0.967105681175295
2021/07/06/14:00,1.0810681170490894,0.5348627029278064,0.4427693998475033,1.5215912419891948,0.33936330026831507,0.7653319028847032,-0.5285826548268528,0.49101979149687813,2.0904502245024155,0.5169245135447287,1.3631587436535026,0.33539131806381006,0.6328451191761194,0.8248205618716355,0.5184470158338983,1.5282857723012844,1.421004556860439,-0.1742437857901733,0.9602499842476193,0.967105681175295
2021/07/06/15:00,1.0463643940953784,0.5001589799740953,0.40806567689379225,1.486887519035484,0.3339301428915017,0.7306281799309922,-0.5340158122036662,0.4563160685431671,2.055746501548704,0.48222079059101763,1.3746705259269254,0.31147138553190123,0.5981413962224085,0.7901168389179245,0.48374329288018725,1.4935820493475733,1.386300833906728,-0.20894750874388435,0.9548168268708059,0.932401958221584
2021/07/07/09:00,1.0463643940953784,0.5001589799740953,0.40806567689379225,1.486887519035484,0.3339301428915017,0.7306281799309922,-0.5340158122036662,0.4563160685431671,2.055746501548704,0.48222079059101763,1.3746705259269254,0.31147138553190123,0.5981413962224085,0.7901168389179245,0.48374329288018725,1.4935820493475733,1.386300833906728,-0.20894750874388435,0.9548168268708059,0.932401958221584
2021/07/07/10:00,1.0463643940953784,0.5116767701790867,0.39493554271525244,1.473757384856944,0.3339301428915017,0.7174980457524522,-0.5340158122036662,0.4563160685431671,2.055746501548704,0.48222079059101763,1.3746705259269254,0.31147138553190123,0.6096591864273997,0.7901168389179245,0.48374329288018725,1.4935820493475733,1.386300833906728,-0.20894750874388435,0.9548168268708059,0.932401958221584
2021/07/07/11:00,1.0463643940953784,0.5077891454957901,0.39493554271525244,1.473757384856944,0.3339301428915017,0.7174980457524522,-0.5340158122036662,0.4563160685431671,2.0395352843925076,0.48222079059101763,1.3746705259269254,0.31147138553190123,0.6096591864273997,0.7901168389179245,0.48374329288018725,1.4935820493475733,1.386300833906728,-0.20894750874388435,0.9548168268708059,0.932401958221584
2021/07/07/12:00,1.0116666790732358,0.5077891454957901,0.39493554271525244,1.473757384856944,0.3339301428915017,0.7174980457524522,-0.5563899347529089,0.4216183535210246,2.0395352843925076,0.48222079059101763,1.3399728109047828,0.31147138553190123,0.587285063878157,0.7901168389179245,0.48374329288018725,1.4935820493475733,1.386300833906728,-0.20894750874388435,0.9548168268708059,0.932401958221584
2021/07/07/13:00,0.9769689640510933,0.5077891454957901,0.38180540853671263,1.4606272506784044,0.3339301428915017,0.7174980457524522,-0.5563899347529089,0.38692063849888203,2.0233240672363113,0.48222079059101763,1.3052750958826405,0.31147138553190123,0.587285063878157,0.7901168389179245,0.48374329288018725,1.477370832191377,1.386300833906728,-0.20975331101179284,0.9548168268708059,0.932401958221584
2021/07/07/14:00,0.9622982883837243,0.5054419698716062,0.3671347328693436,1.4459565750110353,0.3339301428915017,0.7174980457524522,-0.5772236082430389,0.3722499628315131,2.0086533915689424,0.48222079059101763,1.2906044202152716,0.31147138553190123,0.587285063878157,0.7901168389179245,0.46907261721281834,1.462700156524008,1.386300833906728,-0.20975331101179284,0.9548168268708059,0.932401958221584
2021/07/07/15:00,0.9645725523665915,0.5015542527585932,0.36940899685221085,1.4482308389939025,0.328501976719376,0.7213128512241487,-0.5811113253560518,0.37452422681438025,2.01092765555181,0.4644690319459921,1.2928786841981386,0.3091241174779993,0.5695322885062506,0.772365080272899,0.47134688119568546,1.4649744205068753,1.383953565852826,-0.1936141736294652,0.9370650682257804,0.9362167636932803
2021/07/08/09:00,0.9645725523665915,0.5015542527585932,0.36940899685221085,1.4482308389939025,0.328501976719376,0.7213128512241487,-0.5811113253560518,0.37452422681438025,2.01092765555181,0.4644690319459921,1.2928786841981386,0.3091241174779993,0.5695322885062506,0.772365080272899,0.47134688119568546,1.4649744205068753,1.383953565852826,-0.1936141736294652,0.9370650682257804,0.9362167636932803
2021/07/08/10:00,0.9036875730584059,0.4406692734504075,0.30852401754402514,1.3873458596857169,0.26761699741119027,0.7213128512241487,-0.5811113253560518,0.37452422681438025,2.01092765555181,0.4644690319459921,1.231993704889953,0.3091241174779993,0.508647309198065,0.772365080272899,0.47134688119568546,1.4649744205068753,1.3230685865446403,-0.1343405215679474,0.9370650682257804,0.9362167636932803
2021/07/08/11:00,0.9036875730584059,0.4406692734504075,0.30852401754402514,1.3873458596857169,0.26761699741119027,0.7213128512241487,-0.5811113253560518,0.47847358205193435,2.01092765555181,0.4644690319459921,1.231993704889953,0.3091241174779993,0.508647309198065,0.772365080272899,0.47134688119568546,1.4649744205068753,1.3230685865446403,-0.1343405215679474,0.9370650682257804,0.9362167636932803
2021/07/08/12:00,0.9036875730584059,0.46451407602780515,0.30852401754402514,1.3873458596857169,0.26761699741119027,0.7213128512241487,-0.5811113253560518,0.47847358205193435,2.01092765555181,0.4644690319459921,1.231993704889953,0.3091241174779993,0.5324921117754626,0.772365080272899,0.47134688119568546,1.4649744205068753,1.3230685865446403,-0.1343405215679474,0.9370650682257804,0.9362167636932803
2021/07/08/13:00,0.9036875730584059,0.46451407602780515,0.30852401754402514,1.3873458596857169,0.26761699741119027,0.7213128512241487,-0.5811113253560518,0.47847358205193435,2.01092765555181,0.4644690319459921,1.231993704889953,0.3091241174779993,0.5147447897568261,0.772365080272899,0.47134688119568546,1.4649744205068753,1.3230685865446403,-0.1343405215679474,0.9370650682257804,0.9362167636932803
2021/07/08/14:00,0.9036875730584059,0.42366001812248344,0.30852401754402514,1.3873458596857169,0.26761699741119027,0.7213128512241487,-0.5811113253560518,0.4576465635013879,2.01092765555181,0.4644690319459921,1.231993704889953,0.3091241174779993,0.5147447897568261,0.772365080272899,0.47134688119568546,1.4649744205068753,1.3230685865446403,-0.1343405215679474,0.9370650682257804,0.9362167636932803
2021/07/08/15:00,1.0261270309208455,0.4814006155022037,0.43096347540646474,1.5097853175481566,0.39005645527362987,0.9038298223919695,-0.4586718674936121,0.5153871608811083,2.1934446267196304,0.5869084898084317,1.3544331627523927,0.4315635753404389,0.5955921230232317,0.9548820514407198,0.5937863390581251,1.647491391674696,1.44550804440708,-0.25838030754079844,1.1195820393936011,0.7520958596561068
2021/07/09/09:00,1.0261270309208455,0.4814006155022037,0.43096347540646474,1.5097853175481566,0.39005645527362987,0.9038298223919695,-0.4586718674936121,0.5153871608811083,2.1934446267196304,0.5869084898084317,1.3544331627523927,0.4315635753404389,0.5955921230232317,0.9548820514407198,0.5937863390581251,1.647491391674696,1.44550804440708,-0.25838030754079844,1.1195820393936011,0.7520958596561068
2021/07/09/10:00,1.0261270309208455,0.4814006155022037,0.43096347540646474,1.5097853175481566,0.39005645527362987,0.9038298223919695,-0.4586718674936121,0.5153871608811083,2.1934446267196304,0.5869084898084317,1.3544331627523927,0.4315635753404389,0.5955921230232317,0.9548820514407198,0.5937863390581251,1.647491391674696,1.44550804440708,-0.25838030754079844,1.1195820393936011,0.7520958596561068
2021/07/09/11:00,1.0261270309208455,0.4814006155022037,0.43096347540646474,1.5097853175481566,0.39005645527362987,0.9038298223919695,-0.4586718674936121,0.5153871608811083,2.1934446267196304,0.5869084898084317,1.3544331627523927,0.4315635753404389,0.5955921230232317,0.9548820514407198,0.5937863390581251,1.647491391674696,1.44550804440708,-0.2576239397662312,1.1195820393936011,0.7520958596561068
2021/07/09/12:00,1.0261270309208455,0.46059032673033085,0.43096347540646474,1.5097853175481566,0.39005645527362987,0.9038298223919695,-0.4586718674936121,0.5099813627003589,2.1934446267196304,0.5815026916276823,1.3544331627523927,0.4315635753404389,0.5955921230232317,0.9548820514407198,0.5937863390581251,1.647491391674696,1.44550804440708,-0.2576239397662312,1.1195820393936011,0.7520958596561068
2021/07/09/13:00,1.0261270309208455,0.46059032673033085,0.42093605275922974,1.5097853175481566,0.38002903262639487,0.9038298223919695,-0.4686992901408473,0.5138182588742839,2.1934446267196304,0.5815026916276823,1.3444057401051575,0.42153615269320377,0.5955921230232317,0.9548820514407198,0.5937863390581251,1.647491391674696,1.44550804440708,-0.2576239397662312,1.1195820393936011,0.7520958596561068
2021/07/09/14:00,0.9698833636087468,0.46059032673033085,0.42093605275922974,1.5097853175481566,0.38002903262639487,0.9038298223919695,-0.4686992901408473,0.5138182588742839,2.1934446267196304,0.5815026916276823,1.3444057401051575,0.42153615269320377,0.5955921230232317,0.9548820514407198,0.5937863390581251,1.647491391674696,1.3892643770949813,-0.2576239397662312,1.0633383720815026,0.7520958596561068
2021/07/09/15:00,0.9767981077202548,0.5183429399731881,0.4740670415356013,1.4458389427919138,0.43316002140276644,0.8398834476357269,-0.41556830136447576,0.45911457847271575,2.129498251963388,0.6392553048705396,1.397536728881529,0.47466714146957534,0.5362670954443272,0.8909356766844773,0.5282995152427699,1.5835450169184535,1.3961791212064893,-0.19370916056805743,1.0702531161930107,0.8144700973654515
2021/07/12/09:00,0.9767981077202548,0.5183429399731881,0.4740670415356013,1.4458389427919138,0.43316002140276644,0.8398834476357269,-0.41556830136447576,0.45911457847271575,2.129498251963388,0.6392553048705396,1.397536728881529,0.47466714146957534,0.5362670954443272,0.8909356766844773,0.5282995152427699,1.5835450169184535,1.3961791212064893,-0.19370916056805743,1.0702531161930107,0.8144700973654515
